term,campus,subject,catalog_number,section,class_number,course_title,topic,component,career,meeting_days,meeting_times,meeting_location,instructor,seats_available,seats_total,waitlist_available,status,academic_session,meeting_dates,notes,detail_url,retrieved_at,related_to
Fall 2026,University Park,MATH,250,003,21509,Ordinary Differential Equations,,LEC,UGRD,M W F,9:05 AM-9:55 AM,Elec Eng East 132,Taoli Shen,11,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21509&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,004,21510,Ordinary Differential Equations,,LEC,UGRD,M W F,10:10 AM-11:00 AM,Nursing Sciences Bldg 323,Joseph Roberts,17,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21510&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,005,21035,Ordinary Differential Equations,,LEC,UGRD,M W F,11:15 AM-12:05 PM,Thomas Bldg 216,Svetlana Pack,2,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21035&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,006,23545,Ordinary Differential Equations,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Elec Eng West 225,Liam Dylan Urban,3,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23545&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,007,23546,Ordinary Differential Equations,,LEC,UGRD,M W F,1:25 PM-2:15 PM,Huck Life Sciences Bldg 009,Menghan Wang,1,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23546&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,008,23775,Ordinary Differential Equations,,LEC,UGRD,M W F,2:30 PM-3:20 PM,Benkovic Bldg 102,Pei Liu,3,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23775&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,009,23820,Ordinary Differential Equations,,LEC,UGRD,M W F,3:35 PM-4:25 PM,Willard Bldg 367,Joseph Roberts,4,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23820&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,250,010,23821,Ordinary Differential Equations,,LEC,UGRD,M W F,4:40 PM-5:30 PM,Willard Bldg 075,Ivan Molodyk,8,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23821&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,World Campus,MATH,250,001,22959,Ordinary Differential Equations,,LEC,UGRD,WEB,,,"Caroline VanBlargan, Steven Hair",20,60,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029369&CRSE_OFFER_NBR=20&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22959&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,001,21064,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,8:00 AM-8:50 AM,Osmond Lab 109,Beata Wysocka,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21064&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,002,21066,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,8:00 AM-8:50 AM,Walker Building 124,Yufan Zhou,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21066&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,003,21067,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,8:00 AM-8:50 AM,Thomas Bldg 215,Nestor Handzy,,,,Closed,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21067&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,004,24383,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,9:05 AM-9:55 AM,Osmond Lab 106,Nestor Handzy,17,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=24383&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,005,21068,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,9:05 AM-9:55 AM,Walker Building 124,Yufan Zhou,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21068&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,006,21069,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,9:05 AM-9:55 AM,Nursing Sciences Bldg 323,Beata Wysocka,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21069&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,007,21089,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,12:20 PM-1:10 PM,Wagner Bldg 206,Grigorii Dvorkin,13,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21089&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,008,23547,Ordinary and Partial Differential Equations,,LEC,UGRD,M W F | Th,12:20 PM-1:10 PM | 12:20 PM-1:10 PM,Hammond Bldg 306 | Tyson Bldg 108,Beata Wysocka,15,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23547&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,009,23548,Ordinary and Partial Differential Equations,,LEC,UGRD,M W F | Th,12:20 PM-1:10 PM | 12:20 PM-1:10 PM,Forest Resources Building 107 | Boucke Bldg 304,Nestor Handzy,10,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23548&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,010,23549,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,3:35 PM-4:25 PM,Huck Life Sciences Bldg 009,Pisya Vikash,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23549&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,011,23550,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,3:35 PM-4:25 PM,Thomas Bldg 215,Beata Wysocka,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23550&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,012,23551,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,3:35 PM-4:25 PM,Rackley Building 105,Nian Liu,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23551&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,013,23776,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Huck Life Sciences Bldg 013,Seyed Ata Tahuri Turki,1,45,Y,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23776&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,014,23822,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Nursing Sciences Bldg 322,Iouri Soukhov,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23822&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,015,23823,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Thomas Bldg 216,Pisya Vikash,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=23823&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,016,28679,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,8:00 AM-8:50 AM,Business Bldg 107,Rasiel Chishti,18,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=28679&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251,017,28680,Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,4:40 PM-5:30 PM,Rackley Building 105,Henry Li,20,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029372&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=28680&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,251H,001,22432,Honors Ordinary and Partial Differential Equations,,LEC,UGRD,M W Th F,12:20 PM-1:10 PM,Chambers Bldg 105,Joseph Roberts,19,20,Y,Wait List,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029373&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22432&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,252,001,22583,Partial Differential Equations,,LEC,UGRD,M W F,12:20 PM-1:10 PM,Osmond Lab 110,Bharath Narayanan,9,43,Y,Open,Dynamic Dated Classes,08/24/2026 - 09/28/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=300605&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=22583&SSR_COMPONENT=LEC,2026-08-20T09:53:03-04:00,
Fall 2026,University Park,MATH,296,001,21090,Independent Studies,,IND,UGRD,APPT,,,To be Announced,5,5,,Open,Regular Academic Session,08/24/2026 - 12/11/2026,,https://public.lionpath.psu.edu/psc/CSPRD_newwin/EMPLOYEE/PSFT_HR/c/PE_SR175_PUBLIC.SSR_CRSE_INFO_FL.GBL?Page=SSR_CRSE_INFO_FL&Action=U&ACAD_CAREER=UGRD&CRSE_ID=029381&CRSE_OFFER_NBR=1&INSTITUTION=PSU55&STRM=2268&CLASS_NBR=21090&SSR_COMPONENT=IND,2026-08-20T09:53:03-04:00,
